rmsd_ca,end_to_end,protein_lipid_sep,rg_ca,lipid_plane_dist,contacts,phi_avg,psi_avg,helix_fraction,phi12
2.903591178019863772e+00,2.212854369103953189e+01,7.201292001797708053e+01,9.800301630803636144e+00,5.476000213623046875e+01,1.000000000000000000e+00,-6.813038315644985232e+01,-4.927645066274755514e+00,8.000000000000000444e-01,-7.528934734265311590e+01
3.073212269887793724e+00,2.364635327392440445e+01,6.997949083143120674e+01,9.898287546590410102e+00,5.688000106811523438e+01,2.000000000000000000e+00,-6.758298039677490010e+01,-7.011984927630232178e+00,7.714285714285714635e-01,-6.198884613349645889e+01
1.560836229756104032e+01,2.204606694192612792e+01,7.039076676397482402e+01,1.692993091742253498e+01,5.627000427246093750e+01,3.000000000000000000e+00,-6.300348230946820394e+01,-3.353525832967531262e+00,7.428571428571428825e-01,-6.475699559634564650e+01
2.883799436106589287e+00,2.237014604357963421e+01,7.276534174058095061e+01,9.665698784199415527e+00,5.702999877929687500e+01,3.000000000000000000e+00,-6.671208407312693112e+01,-7.022549041391434876e+00,7.714285714285714635e-01,-6.162055828983123718e+01
3.278948606211204098e+00,2.393406185480310455e+01,7.343267960867092370e+01,9.635467621037424379e+00,5.570000076293945312e+01,2.000000000000000000e+00,-6.890101675992171693e+01,-1.545250995420191131e+01,7.714285714285714635e-01,-6.281576870328729711e+01
2.981693473866662725e+00,2.336071875647020946e+01,7.047001224622663074e+01,9.914591286915305446e+00,5.290000534057617188e+01,3.000000000000000000e+00,-6.788987974197988251e+01,-7.486665472803645471e+00,8.000000000000000444e-01,-8.833500891174209357e+01
3.157125396448477339e+00,2.406117912537746761e+01,6.936016989119688958e+01,9.796338904630388811e+00,5.601000213623046875e+01,0.000000000000000000e+00,-7.261799080660311745e+01,-2.616094633704141525e+00,7.428571428571428825e-01,-5.928528735259315141e+01
3.228269091505196364e+00,2.462110404717808265e+01,7.094167728990862543e+01,1.009385661426601644e+01,5.545000076293945312e+01,1.000000000000000000e+00,-7.142818461015077958e+01,-4.208152660503708731e+00,7.428571428571428825e-01,-5.965251245788728340e+01
3.140039920273530960e+00,2.365416557704742928e+01,7.248500597784911292e+01,9.808960821675380970e+00,5.587000274658203125e+01,3.000000000000000000e+00,-6.706631553597728157e+01,-7.341787074714689609e+00,7.714285714285714635e-01,-6.629532944205919875e+01
3.361910933965039483e+00,2.610858723823561789e+01,7.213140058850849812e+01,1.005474986295016571e+01,5.743000411987304688e+01,2.000000000000000000e+00,-7.104876515358060374e+01,-4.595510253736563300e+00,7.428571428571428825e-01,-8.339452630151507151e+01
3.121282538925927774e+00,2.458729324074801426e+01,7.083310718573585518e+01,9.931617065368905983e+00,5.656999969482421875e+01,2.000000000000000000e+00,-6.817205304482018846e+01,-8.165685863964355917e+00,7.714285714285714635e-01,-6.235847460045795998e+01
3.313929305721382779e+00,2.629198840893610978e+01,6.874723674525358774e+01,9.958471484200464019e+00,5.705000305175781250e+01,2.000000000000000000e+00,-6.864719239104168480e+01,-8.391848743700208502e+00,8.000000000000000444e-01,-7.978748283019807275e+01
3.104392809772418271e+00,2.418681032396921537e+01,7.392877434815768822e+01,9.632442521465884866e+00,5.834000015258789062e+01,3.000000000000000000e+00,-6.797737861526577774e+01,-8.286380274356311304e+00,8.000000000000000444e-01,-6.674452277137808665e+01
3.616446227484845011e+00,2.647511812100765383e+01,7.069562088534495103e+01,1.022030187222582853e+01,5.661000061035156250e+01,1.000000000000000000e+00,-6.887681536062655141e+01,-7.937300789986123206e+00,8.000000000000000444e-01,-5.313538725158108633e+01
3.334143440136550396e+00,2.562963005244396442e+01,7.232683190844413446e+01,9.935279370387796405e+00,5.797000503540039062e+01,3.000000000000000000e+00,-6.671014900236589540e+01,-9.682313017111782827e+00,7.714285714285714635e-01,1.235753210260938459e+02
1.554260046617848445e+01,2.231565443974748320e+01,7.314957172136938368e+01,1.643860683899188047e+01,5.781999969482421875e+01,1.000000000000000000e+00,-6.213805506586990646e+01,-8.376501697211732989e+00,8.000000000000000444e-01,-6.466452052308277132e+01
3.030054009727236597e+00,2.222702969447359322e+01,7.062350247934635661e+01,9.742683922284967935e+00,5.742000198364257812e+01,1.000000000000000000e+00,-7.020791402108619650e+01,-5.599677088179087825e+00,8.000000000000000444e-01,-7.635907282990559963e+01
2.902823961505067274e+01,7.548459531763660380e+01,6.763665686583986769e+01,3.212062201593801092e+01,5.739000320434570312e+01,1.000000000000000000e+00,-5.575831529974289680e+01,-4.256689376144708881e+00,7.714285714285714635e-01,-5.946665215157417350e+01
1.597256856179412132e+01,2.445780703300156134e+01,7.083080634694556466e+01,1.708605238067323384e+01,5.592000579833984375e+01,1.000000000000000000e+00,-5.121250036734986821e+01,-8.148339014097858879e+00,7.142857142857143016e-01,1.078669239142263478e+02
3.201812338546781156e+00,2.298029324967988529e+01,6.990651625743879549e+01,9.796072497547335445e+00,5.663000106811523438e+01,2.000000000000000000e+00,-6.843859149766782934e+01,-7.531126243120440655e+00,7.714285714285714635e-01,-5.086286680392343840e+01
3.159840337153946521e+00,2.403511701260025646e+01,7.052520448719710089e+01,9.957076653340461547e+00,5.556999969482421875e+01,2.000000000000000000e+00,-6.638675272961702944e+01,-9.210579062933870631e+00,8.000000000000000444e-01,-6.319091868775876009e+01
3.221200571796315248e+00,2.237682460256237960e+01,6.914618801122419711e+01,9.946019030879899248e+00,5.660000228881835938e+01,3.000000000000000000e+00,-6.878027972310269433e+01,-7.403008879872897019e+00,7.714285714285714635e-01,-7.206447289690439106e+01
1.573935926599885526e+01,2.419759059010224433e+01,6.969349031231928393e+01,1.662853278519024869e+01,5.518000030517578125e+01,5.000000000000000000e+00,-5.900432991072383260e+01,-1.105281398776434898e+01,8.000000000000000444e-01,-6.197269513052631851e+01
1.556436212975516220e+01,2.295678411223539328e+01,7.138046850621331885e+01,1.644836995980050176e+01,5.823000335693359375e+01,8.000000000000000000e+00,-6.518701873607031416e+01,-8.601379232032764222e+00,7.428571428571428825e-01,-7.765116926304914102e+01
3.159962119015805726e+01,7.467623896108682402e+01,6.767272895797687227e+01,3.537161181223816442e+01,5.824000549316406250e+01,8.000000000000000000e+00,-5.688451988411271287e+01,-1.131973386055341813e+01,7.428571428571428825e-01,-7.736954299856226669e+01
3.529950066485074700e+01,7.415104569626254261e+01,6.760584641984402765e+01,4.047027045454154859e+01,5.924000167846679688e+01,8.000000000000000000e+00,-5.174065040131825555e+01,8.173608594523109616e+00,5.999999999999999778e-01,-7.084712269716162325e+01
3.659694195017763718e+01,7.421448051724858885e+01,6.533271281285422560e+01,4.225730243414622578e+01,5.865000152587890625e+01,8.000000000000000000e+00,-4.223194904392754978e+01,-7.213434462503927946e+00,6.857142857142857206e-01,-6.444849456149763967e+01
3.492513048315361601e+01,7.499446294719835748e+01,6.571895637044033833e+01,3.982553706043903929e+01,5.817000579833984375e+01,7.000000000000000000e+00,-5.215955578756440758e+01,-5.179718154918913076e-01,5.999999999999999778e-01,-6.915751947471294159e+01
3.146010256791012338e+01,7.355046134660027235e+01,6.656045351257267839e+01,3.530989587172134492e+01,5.508000183105468750e+01,9.000000000000000000e+00,-4.959627712782189235e+01,-4.483197298494496330e+00,7.142857142857143016e-01,-7.085491340442492003e+01
2.642247286289299169e+01,7.609129485959842043e+01,6.770457928618097299e+01,2.777381570794935683e+01,5.661000061035156250e+01,5.000000000000000000e+00,-5.913063369348990506e+01,-1.451222617700261619e+00,6.857142857142857206e-01,1.008703252615842274e+02
2.754825872077825721e+01,7.486029992889655205e+01,6.824852326908552413e+01,2.995912990264625719e+01,5.851000213623046875e+01,5.000000000000000000e+00,-5.537343987301703407e+01,-9.023431695741901848e+00,7.428571428571428825e-01,-6.180890482866836066e+01
1.562897019327683168e+01,2.255264282706751899e+01,6.835617607227433723e+01,1.645488342362368073e+01,5.667000198364257812e+01,4.000000000000000000e+00,-6.304146195328274160e+01,-1.261761567251675764e+01,8.000000000000000444e-01,-5.851900645793771361e+01
2.073064356535707731e+01,2.205073270175694589e+01,7.142894536787329685e+01,2.100657368079503229e+01,5.540000534057617188e+01,3.000000000000000000e+00,-6.094848283545407241e+01,-5.027599784745444111e+00,8.285714285714286254e-01,-6.203690506401187577e+01
2.850845691506701485e+01,7.365892524511102124e+01,6.816762678060786129e+01,3.149120177692877931e+01,5.988000488281250000e+01,6.000000000000000000e+00,-5.875609458263487994e+01,1.130954936878898476e+00,7.428571428571428825e-01,-7.430030978371091521e+01
2.104949184383122329e+01,2.232761673383586398e+01,6.858665300186333980e+01,2.064600649305593194e+01,5.765000152587890625e+01,5.000000000000000000e+00,-6.227732557969003580e+01,-1.156812506810080166e+01,7.714285714285714635e-01,-6.368114731017580965e+01
2.081053255035007865e+01,2.122304600814391762e+01,6.990055303934082076e+01,2.057332930980494723e+01,5.697000503540039062e+01,6.000000000000000000e+00,-6.559299562420838470e+01,-9.816946288082016636e+00,7.428571428571428825e-01,-6.733411622559084719e+01
2.917588240842791336e+00,2.306440305494373888e+01,7.055379157104944454e+01,9.810149463504119538e+00,5.655000305175781250e+01,6.000000000000000000e+00,-6.235283599045379788e+01,-6.522547519230561974e+00,7.714285714285714635e-01,-6.441536655527151822e+01
2.929430087036818176e+00,2.215528345528142751e+01,7.130257460943406045e+01,9.751986601526079212e+00,5.663999938964843750e+01,4.000000000000000000e+00,-6.216656671110745691e+01,-5.201551649230337304e+00,7.714285714285714635e-01,-5.858884214300425697e+01
2.874986456142927249e+00,2.264975317666061727e+01,6.889206896146646386e+01,9.667072980577360752e+00,5.702999877929687500e+01,3.000000000000000000e+00,-6.499898373878292546e+01,-7.277915491210711352e+00,8.000000000000000444e-01,-6.343958211000111191e+01
2.967124960735239458e+00,2.277376791907474285e+01,7.144183297078917860e+01,9.637511904031788035e+00,5.867000198364257812e+01,3.000000000000000000e+00,-6.530485223571979247e+01,-7.943714754633034225e+00,8.000000000000000444e-01,-5.806910666590736980e+01
2.872125409244454364e+00,2.267417030598821981e+01,6.876261873137089253e+01,9.818610918798366782e+00,5.810000610351562500e+01,3.000000000000000000e+00,-6.516616213277623615e+01,-8.275229925987831692e+00,8.000000000000000444e-01,-6.863260134474198537e+01
2.822584829524906969e+00,2.136631745930153770e+01,6.760503164583535352e+01,9.876588617208197363e+00,5.449000549316406250e+01,3.000000000000000000e+00,-6.918896803055184819e+01,-4.415227521832769675e+00,7.714285714285714635e-01,-6.958544227701567308e+01
2.916001575612572783e+00,2.173931092034666079e+01,6.946414747977230775e+01,9.540599731344842738e+00,5.645000457763671875e+01,2.000000000000000000e+00,-6.708654016332309311e+01,-4.432170111115699918e+00,7.714285714285714635e-01,-6.393274658908498509e+01
2.093832465831120970e+01,2.291575343900185757e+01,7.264933185876358834e+01,2.118691493906424839e+01,5.698000335693359375e+01,1.000000000000000000e+00,-6.218593360180209118e+01,-4.264802994184130114e+00,8.000000000000000444e-01,-5.836588876687584815e+01
2.112297691690841717e+01,2.236968363252300662e+01,7.117953380809443331e+01,2.100524023127138662e+01,5.530000305175781250e+01,0.000000000000000000e+00,-6.402749549586178546e+01,-8.534832904376113305e+00,8.000000000000000444e-01,-6.778765045746497719e+01
2.086781127878642295e+01,2.306367891765872358e+01,6.975506443238771226e+01,2.093905954300440442e+01,5.680000305175781250e+01,3.000000000000000000e+00,-6.356487987231001568e+01,-7.865859901537000098e+00,7.714285714285714635e-01,-6.628579138388688818e+01
2.396729460080479868e+01,2.307621184919219459e+01,6.936034862013774216e+01,2.465508712064170638e+01,5.732000350952148438e+01,3.000000000000000000e+00,-5.762375603043123817e+01,-5.426568974123260780e+00,6.571428571428571397e-01,1.010749621264697140e+02
2.107216073497116682e+01,2.203583610037853191e+01,6.905231889039248472e+01,2.088267017648198731e+01,5.739000320434570312e+01,3.000000000000000000e+00,-6.365679060199659745e+01,-8.416777510781306759e+00,8.000000000000000444e-01,-8.554778768195365046e+01
2.635349922860432770e+01,2.261677532586466910e+01,6.956374769136733960e+01,2.783585462546209754e+01,5.673000335693359375e+01,3.000000000000000000e+00,-6.289885268753253911e+01,4.666502068991174923e+00,7.428571428571428825e-01,-6.250042131440848436e+01
1.575434566514009482e+01,2.269228037486783123e+01,6.816493141584165016e+01,1.645532251855394179e+01,5.558000183105468750e+01,3.000000000000000000e+00,-6.627394755940534310e+01,-7.249010790864267584e+00,8.000000000000000444e-01,-6.373978203444564627e+01
2.893248917127323239e+00,2.239445181246184191e+01,6.950440031698751397e+01,9.680054169278287546e+00,5.792000198364257812e+01,2.000000000000000000e+00,-6.349226278086393904e+01,-4.591083994175606975e+00,7.714285714285714635e-01,-7.136449498611303000e+01
3.306242779562238443e+00,2.362714066229887067e+01,6.806809213968236350e+01,9.812014569219833504e+00,5.345000457763671875e+01,3.000000000000000000e+00,-7.068762616036082136e+01,-3.313143357047308335e+00,7.428571428571428825e-01,-5.962258504983020657e+01
3.378269522685221737e+00,2.411278498475734366e+01,6.785456662731147048e+01,1.000071965405401819e+01,5.431999969482421875e+01,3.000000000000000000e+00,-7.120314120969956662e+01,-2.404048892843325458e+00,7.428571428571428825e-01,-6.148669413284014240e+01
3.252908193700423389e+00,2.412000832030218334e+01,7.125113931065563122e+01,1.001925070464537093e+01,5.661000061035156250e+01,3.000000000000000000e+00,-7.091750119859057122e+01,-2.880164049346620736e+00,7.714285714285714635e-01,-5.678642207524678298e+01
3.227878325870587428e+00,2.469499418102641641e+01,6.995011825878131617e+01,9.982528323397497516e+00,5.693000411987304688e+01,3.000000000000000000e+00,-6.607986538280084687e+01,-3.298457741480584016e+00,7.428571428571428825e-01,-7.901372815268429406e+01
3.172153102679811543e+00,2.360143944681201589e+01,7.036626324326074666e+01,9.977470759155044888e+00,5.949000549316406250e+01,3.000000000000000000e+00,-6.677019133707968024e+01,-4.101785460068502864e+00,7.428571428571428825e-01,-5.133677968554950155e+01
2.915312696220169197e+00,2.293387741352697873e+01,7.049695709816262479e+01,9.771515671134707759e+00,5.712000274658203125e+01,6.000000000000000000e+00,-6.490543275192493411e+01,-7.539295140184239408e+00,8.000000000000000444e-01,-7.451696253166952033e+01
2.083973425656989775e+01,2.402519429889746405e+01,6.875258444440869710e+01,2.097693078145354306e+01,5.987000274658203125e+01,6.000000000000000000e+00,-5.460170761642546466e+01,-1.064494877027432373e+01,7.714285714285714635e-01,1.119937411221502543e+02
3.425589821639727717e+01,7.293192297258894996e+01,6.501902220313145619e+01,3.877454720038093683e+01,5.897000122070312500e+01,6.000000000000000000e+00,-6.626244453081329766e+01,3.452264399709701337e+00,6.571428571428571397e-01,-6.028954039745818250e+01
3.599508107639881160e+01,7.512475378833620709e+01,6.287330727760905802e+01,4.125109011159304373e+01,5.690000152587890625e+01,7.000000000000000000e+00,-5.846073930852458744e+01,-6.409346519112967044e+00,7.428571428571428825e-01,-5.727114099321206453e+01
3.608371079019421757e+01,7.470624764986428090e+01,6.376527398634434718e+01,4.135377491810701400e+01,5.620000457763671875e+01,6.000000000000000000e+00,-6.047965750693770559e+01,6.550974938999926778e+00,7.142857142857143016e-01,-6.446021171682897943e+01
3.656826439017021357e+01,7.642034329519752589e+01,6.232941189039275542e+01,4.151822910190213634e+01,5.670000076293945312e+01,5.000000000000000000e+00,-5.566051581573405826e+01,7.289964804475259186e+00,7.142857142857143016e-01,-6.182577523338526504e+01
3.457557562666205087e+01,7.475180017443308600e+01,6.532835021173227119e+01,3.932857143571230552e+01,5.878000259399414062e+01,5.000000000000000000e+00,-4.385147014364513041e+01,-6.372683520697857595e+00,6.571428571428571397e-01,-6.764234847076507151e+01
3.237568098735187760e+01,7.735636646328612187e+01,6.459986713141840653e+01,3.596303849459323487e+01,5.886000061035156250e+01,4.000000000000000000e+00,-4.372558696130021616e+01,-4.604144929357300242e+00,6.571428571428571397e-01,-6.352472167662143931e+01
3.709246892518623184e+01,7.696890544919486388e+01,6.151351829465097865e+01,4.252009216363631339e+01,5.677000045776367188e+01,4.000000000000000000e+00,-5.393950089890803667e+01,9.259929672150198243e+00,6.571428571428571397e-01,-6.901368427795701166e+01
